PRODUCTO,DIA,MES,YEAR,VALOR
ZAPATILLASPARAHOMBRE,D8,M6,Y2017,106.7720707
ZAPATILLASPARAHOMBRE,D8,M7,Y2017,105.422282
ZAPATILLASPARAHOMBRE,D8,M8,Y2017,104.097723
ZAPATILLASPARAHOMBRE,D8,M9,Y2017,104.6527763
ZAPATILLASPARAHOMBRE,D8,M10,Y2017,103.9715745
ZAPATILLASPARAHOMBRE,D8,M11,Y2017,101.9279692
ZAPATILLASPARAHOMBRE,D8,M12,Y2017,99.27885121
ZAPATILLASPARAHOMBRE,D8,M1,Y2018,101.9531989
ZAPATILLASPARAHOMBRE,D8,M2,Y2018,101.864895
ZAPATILLASPARAHOMBRE,D8,M3,Y2018,102.7353195
ZAPATILLASPARAHOMBRE,D8,M4,Y2018,102.7100898
ZAPATILLASPARAHOMBRE,D8,M5,Y2018,103.605744
ZAPATILLASPARAHOMBRE,D8,M6,Y2018,102.3190295
ZAPATILLASPARAHOMBRE,D8,M7,Y2018,98.95086517
ZAPATILLASPARAHOMBRE,D8,M8,Y2018,98.45888611
ZAPATILLASPARAHOMBRE,D8,M9,Y2018,96.16298383
ZAPATILLASPARAHOMBRE,D8,M10,Y2018,97.66415071
ZAPATILLASPARAHOMBRE,D8,M11,Y2018,97.66415071
ZAPATILLASPARAHOMBRE,D8,M12,Y2018,95.91068688
ZAPATILLASPARAHOMBRE,D8,M1,Y2019,0
ZAPATILLASPARAHOMBRE,D8,M2,Y2019,0
ZAPATILLASPARAHOMBRE,D8,M3,Y2019,0
ZAPATILLASPARAHOMBRE,D8,M4,Y2019,0
ZAPATILLASPARAHOMBRE,D8,M5,Y2019,0
ZAPATILLASPARAHOMBRE,D8,M6,Y2019,0
ZAPATOSPARAHOMBRE,D8,M1,Y2014,140.9893384
ZAPATOSPARAHOMBRE,D8,M2,Y2014,139.2206985
ZAPATOSPARAHOMBRE,D8,M3,Y2014,141.3182898
ZAPATOSPARAHOMBRE,D8,M4,Y2014,138.784522
ZAPATOSPARAHOMBRE,D8,M5,Y2014,136.8867616
ZAPATOSPARAHOMBRE,D8,M6,Y2014,132.3169745
ZAPATOSPARAHOMBRE,D8,M7,Y2014,133.0739832
ZAPATOSPARAHOMBRE,D8,M8,Y2014,131.6718287
ZAPATOSPARAHOMBRE,D8,M9,Y2014,133.3358439
ZAPATOSPARAHOMBRE,D8,M10,Y2014,132.7791223
ZAPATOSPARAHOMBRE,D8,M11,Y2014,133.6952658
ZAPATOSPARAHOMBRE,D8,M12,Y2014,131.8501167
ZAPATOSPARAHOMBRE,D8,M1,Y2015,130.8163447
ZAPATOSPARAHOMBRE,D8,M2,Y2015,131.5333951
ZAPATOSPARAHOMBRE,D8,M3,Y2015,129.1927456
ZAPATOSPARAHOMBRE,D8,M4,Y2015,127.5901277
ZAPATOSPARAHOMBRE,D8,M5,Y2015,127.3792265
ZAPATOSPARAHOMBRE,D8,M6,Y2015,125.2384424
ZAPATOSPARAHOMBRE,D8,M7,Y2015,120.5725713
ZAPATOSPARAHOMBRE,D8,M8,Y2015,121.8665868
ZAPATOSPARAHOMBRE,D8,M9,Y2015,123.7074836
ZAPATOSPARAHOMBRE,D8,M10,Y2015,121.6479188
ZAPATOSPARAHOMBRE,D8,M11,Y2015,121.122124
ZAPATOSPARAHOMBRE,D8,M12,Y2015,119.9890698
ZAPATOSPARAHOMBRE,D8,M1,Y2016,122.5778023
ZAPATOSPARAHOMBRE,D8,M2,Y2016,123.4449544
ZAPATOSPARAHOMBRE,D8,M3,Y2016,124.7351391
ZAPATOSPARAHOMBRE,D8,M4,Y2016,126.0730851
ZAPATOSPARAHOMBRE,D8,M5,Y2016,123.7696534
ZAPATOSPARAHOMBRE,D8,M6,Y2016,123.3347418
ZAPATOSPARAHOMBRE,D8,M7,Y2016,122.711562
ZAPATOSPARAHOMBRE,D8,M8,Y2016,122.2725035
ZAPATOSPARAHOMBRE,D8,M9,Y2016,121.7190855
ZAPATOSPARAHOMBRE,D8,M10,Y2016,120.1109506
ZAPATOSPARAHOMBRE,D8,M11,Y2016,119.697618
ZAPATOSPARAHOMBRE,D8,M12,Y2016,116.937801
ZAPATOSPARAHOMBRE,D8,M1,Y2017,113.510312
ZAPATOSPARAHOMBRE,D8,M2,Y2017,114.3670262
ZAPATOSPARAHOMBRE,D8,M3,Y2017,113.4800176
ZAPATOSPARAHOMBRE,D8,M4,Y2017,110.8350179
ZAPATOSPARAHOMBRE,D8,M5,Y2017,109.0612117
ZAPATOSPARAHOMBRE,D8,M6,Y2017,106.3616672
ZAPATOSPARAHOMBRE,D8,M7,Y2017,111.351358
ZAPATOSPARAHOMBRE,D8,M8,Y2017,108.9260456
ZAPATOSPARAHOMBRE,D8,M9,Y2017,107.5736202
ZAPATOSPARAHOMBRE,D8,M10,Y2017,107.2848396
ZAPATOSPARAHOMBRE,D8,M11,Y2017,106.0188689
ZAPATOSPARAHOMBRE,D8,M12,Y2017,103.5611179
ZAPATOSPARAHOMBRE,D8,M1,Y2018,100.9619114
ZAPATOSPARAHOMBRE,D8,M2,Y2018,102.3657508
ZAPATOSPARAHOMBRE,D8,M3,Y2018,103.6557247
ZAPATOSPARAHOMBRE,D8,M4,Y2018,102.5077696
ZAPATOSPARAHOMBRE,D8,M5,Y2018,102.1395269
ZAPATOSPARAHOMBRE,D8,M6,Y2018,98.29740439
ZAPATOSPARAHOMBRE,D8,M7,Y2018,97.16435018
ZAPATOSPARAHOMBRE,D8,M8,Y2018,100.4352372
ZAPATOSPARAHOMBRE,D8,M9,Y2018,99.64997132
ZAPATOSPARAHOMBRE,D8,M10,Y2018,99.96577888
ZAPATOSPARAHOMBRE,D8,M11,Y2018,96.79709237
ZAPATOSPARAHOMBRE,D8,M12,Y2018,96.05948233
ZAPATOSPARAHOMBRE,D8,M1,Y2019,0
ZAPATOSPARAHOMBRE,D8,M2,Y2019,0
ZAPATOSPARAHOMBRE,D8,M3,Y2019,0
ZAPATOSPARAHOMBRE,D8,M4,Y2019,0
ZAPATOSPARAHOMBRE,D8,M5,Y2019,0
ZAPATOSPARAHOMBRE,D8,M6,Y2019,0
ZAPATILLASPARAMUJER,D8,M1,Y2014,128.0736443
ZAPATILLASPARAMUJER,D8,M2,Y2014,128.9812324
ZAPATILLASPARAMUJER,D8,M3,Y2014,130.8871674
ZAPATILLASPARAMUJER,D8,M4,Y2014,131.5354446
ZAPATILLASPARAMUJER,D8,M5,Y2014,130.6926842
ZAPATILLASPARAMUJER,D8,M6,Y2014,128.7997148
ZAPATILLASPARAMUJER,D8,M7,Y2014,120.5795598
ZAPATILLASPARAMUJER,D8,M8,Y2014,123.4968072
ZAPATILLASPARAMUJER,D8,M9,Y2014,124.2488088
ZAPATILLASPARAMUJER,D8,M10,Y2014,123.730187
ZAPATILLASPARAMUJER,D8,M11,Y2014,123.8209458
ZAPATILLASPARAMUJER,D8,M12,Y2014,124.3654987
ZAPATILLASPARAMUJER,D8,M1,Y2015,122.9781855
ZAPATILLASPARAMUJER,D8,M2,Y2015,126.1288127
ZAPATILLASPARAMUJER,D8,M3,Y2015,126.2843992
ZAPATILLASPARAMUJER,D8,M4,Y2015,126.4918479
ZAPATILLASPARAMUJER,D8,M5,Y2015,126.5826067
ZAPATILLASPARAMUJER,D8,M6,Y2015,124.7414995
ZAPATILLASPARAMUJER,D8,M7,Y2015,122.3169427
ZAPATILLASPARAMUJER,D8,M8,Y2015,124.9230171
ZAPATILLASPARAMUJER,D8,M9,Y2015,126.8419176
ZAPATILLASPARAMUJER,D8,M10,Y2015,126.7122622
ZAPATILLASPARAMUJER,D8,M11,Y2015,125.2990179
ZAPATILLASPARAMUJER,D8,M12,Y2015,121.8372176
ZAPATILLASPARAMUJER,D8,M1,Y2016,122.4206671
ZAPATILLASPARAMUJER,D8,M2,Y2016,121.5519756
ZAPATILLASPARAMUJER,D8,M3,Y2016,121.8761142
ZAPATILLASPARAMUJER,D8,M4,Y2016,122.4206671
ZAPATILLASPARAMUJER,D8,M5,Y2016,120.631422
ZAPATILLASPARAMUJER,D8,M6,Y2016,120.1257658
ZAPATILLASPARAMUJER,D8,M7,Y2016,117.5196914
ZAPATILLASPARAMUJER,D8,M8,Y2016,119.7108684
ZAPATILLASPARAMUJER,D8,M9,Y2016,119.3867298
ZAPATILLASPARAMUJER,D8,M10,Y2016,119.6719717
ZAPATILLASPARAMUJER,D8,M11,Y2016,119.2181777
ZAPATILLASPARAMUJER,D8,M12,Y2016,118.7125215
ZAPATILLASPARAMUJER,D8,M1,Y2017,117.3511393
ZAPATILLASPARAMUJER,D8,M2,Y2017,115.911964
ZAPATILLASPARAMUJER,D8,M3,Y2017,114.7709961
ZAPATILLASPARAMUJER,D8,M4,Y2017,115.484101
ZAPATILLASPARAMUJER,D8,M5,Y2017,115.9638261
ZAPATILLASPARAMUJER,D8,M6,Y2017,115.4581699
ZAPATILLASPARAMUJER,D8,M7,Y2017,114.7580305
ZAPATILLASPARAMUJER,D8,M8,Y2017,115.5748598
ZAPATILLASPARAMUJER,D8,M9,Y2017,115.5748598
ZAPATILLASPARAMUJER,D8,M10,Y2017,117.4678292
ZAPATILLASPARAMUJER,D8,M11,Y2017,114.3690642
ZAPATILLASPARAMUJER,D8,M12,Y2017,111.3351269
ZAPATILLASPARAMUJER,D8,M1,Y2018,99.29013646
ZAPATILLASPARAMUJER,D8,M2,Y2018,99.6531717
ZAPATILLASPARAMUJER,D8,M3,Y2018,104.0744222
ZAPATILLASPARAMUJER,D8,M4,Y2018,102.82973
ZAPATILLASPARAMUJER,D8,M5,Y2018,102.8686266
ZAPATILLASPARAMUJER,D8,M6,Y2018,101.0275194
ZAPATILLASPARAMUJER,D8,M7,Y2018,101.4035201
ZAPATILLASPARAMUJER,D8,M8,Y2018,98.9789634
ZAPATILLASPARAMUJER,D8,M9,Y2018,98.43441055
ZAPATILLASPARAMUJER,D8,M10,Y2018,98.8882046
ZAPATILLASPARAMUJER,D8,M11,Y2018,96.60626884
ZAPATILLASPARAMUJER,D8,M12,Y2018,95.94502609
ZAPATILLASPARAMUJER,D8,M1,Y2019,0
ZAPATILLASPARAMUJER,D8,M2,Y2019,0
ZAPATILLASPARAMUJER,D8,M3,Y2019,0
ZAPATILLASPARAMUJER,D8,M4,Y2019,0
ZAPATILLASPARAMUJER,D8,M5,Y2019,0
ZAPATILLASPARAMUJER,D8,M6,Y2019,0
ZAPATOSPARAMUJER,D8,M1,Y2014,158.3314604
ZAPATOSPARAMUJER,D8,M2,Y2014,159.8237965
ZAPATOSPARAMUJER,D8,M3,Y2014,160.4710748
ZAPATOSPARAMUJER,D8,M4,Y2014,156.4975053
ZAPATOSPARAMUJER,D8,M5,Y2014,152.0204971
ZAPATOSPARAMUJER,D8,M6,Y2014,146.1590327
ZAPATOSPARAMUJER,D8,M7,Y2014,128.4667596
ZAPATOSPARAMUJER,D8,M8,Y2014,135.8924799
ZAPATOSPARAMUJER,D8,M9,Y2014,142.4731424
ZAPATOSPARAMUJER,D8,M10,Y2014,135.2811615
ZAPATOSPARAMUJER,D8,M11,Y2014,132.9257877
ZAPATOSPARAMUJER,D8,M12,Y2014,132.0447701
ZAPATOSPARAMUJER,D8,M1,Y2015,128.6465591
ZAPATOSPARAMUJER,D8,M2,Y2015,129.2578775
ZAPATOSPARAMUJER,D8,M3,Y2015,129.4916168
ZAPATOSPARAMUJER,D8,M4,Y2015,126.6328044
ZAPATOSPARAMUJER,D8,M5,Y2015,126.4889648
ZAPATOSPARAMUJER,D8,M6,Y2015,125.1224884
ZAPATOSPARAMUJER,D8,M7,Y2015,125.0505686
ZAPATOSPARAMUJER,D8,M8,Y2015,125.0505686
ZAPATOSPARAMUJER,D8,M9,Y2015,125.5719872
ZAPATOSPARAMUJER,D8,M10,Y2015,124.0616712
ZAPATOSPARAMUJER,D8,M11,Y2015,123.414393
ZAPATOSPARAMUJER,D8,M12,Y2015,119.5487032
ZAPATOSPARAMUJER,D8,M1,Y2016,116.4381714
ZAPATOSPARAMUJER,D8,M2,Y2016,119.638603
ZAPATOSPARAMUJER,D8,M3,Y2016,122.4614555
ZAPATOSPARAMUJER,D8,M4,Y2016,120.8612397
ZAPATOSPARAMUJER,D8,M5,Y2016,119.5127433
ZAPATOSPARAMUJER,D8,M6,Y2016,113.2916798
ZAPATOSPARAMUJER,D8,M7,Y2016,113.0939003
ZAPATOSPARAMUJER,D8,M8,Y2016,115.6650335
ZAPATOSPARAMUJER,D8,M9,Y2016,115.0537151
ZAPATOSPARAMUJER,D8,M10,Y2016,113.9389581
ZAPATOSPARAMUJER,D8,M11,Y2016,111.9791433
ZAPATOSPARAMUJER,D8,M12,Y2016,112.1409628
ZAPATOSPARAMUJER,D8,M1,Y2017,108.7966917
ZAPATOSPARAMUJER,D8,M2,Y2017,110.1451881
ZAPATOSPARAMUJER,D8,M3,Y2017,109.6237695
ZAPATOSPARAMUJER,D8,M4,Y2017,108.2572931
ZAPATOSPARAMUJER,D8,M5,Y2017,103.4926057
ZAPATOSPARAMUJER,D8,M6,Y2017,98.67397851
ZAPATOSPARAMUJER,D8,M7,Y2017,106.9627365
ZAPATOSPARAMUJER,D8,M8,Y2017,109.2282105
ZAPATOSPARAMUJER,D8,M9,Y2017,108.4011327
ZAPATOSPARAMUJER,D8,M10,Y2017,105.7940396
ZAPATOSPARAMUJER,D8,M11,Y2017,101.9643098
ZAPATOSPARAMUJER,D8,M12,Y2017,101.0473322
ZAPATOSPARAMUJER,D8,M1,Y2018,97.84690071
ZAPATOSPARAMUJER,D8,M2,Y2018,99.77075561
ZAPATOSPARAMUJER,D8,M3,Y2018,105.5423203
ZAPATOSPARAMUJER,D8,M4,Y2018,103.4206859
ZAPATOSPARAMUJER,D8,M5,Y2018,98.9796377
ZAPATOSPARAMUJER,D8,M6,Y2018,98.5301389
ZAPATOSPARAMUJER,D8,M7,Y2018,98.44023913
ZAPATOSPARAMUJER,D8,M8,Y2018,102.3059289
ZAPATOSPARAMUJER,D8,M9,Y2018,100.7057131
ZAPATOSPARAMUJER,D8,M10,Y2018,100.4360138
ZAPATOSPARAMUJER,D8,M11,Y2018,97.07376275
ZAPATOSPARAMUJER,D8,M12,Y2018,96.94790309
ZAPATOSPARAMUJER,D8,M1,Y2019,0
ZAPATOSPARAMUJER,D8,M2,Y2019,0
ZAPATOSPARAMUJER,D8,M3,Y2019,0
ZAPATOSPARAMUJER,D8,M4,Y2019,0
ZAPATOSPARAMUJER,D8,M5,Y2019,0
ZAPATOSPARAMUJER,D8,M6,Y2019,0
CALZADODEESTACIÓNPARAMUJER,D8,M1,Y2014,113.6872671
CALZADODEESTACIÓNPARAMUJER,D8,M2,Y2014,113.722112
CALZADODEESTACIÓNPARAMUJER,D8,M3,Y2014,113.733727
CALZADODEESTACIÓNPARAMUJER,D8,M4,Y2014,114.0008711
CALZADODEESTACIÓNPARAMUJER,D8,M5,Y2014,112.8509897
CALZADODEESTACIÓNPARAMUJER,D8,M6,Y2014,111.6546484
CALZADODEESTACIÓNPARAMUJER,D8,M7,Y2014,106.4162997
CALZADODEESTACIÓNPARAMUJER,D8,M8,Y2014,107.1828873
CALZADODEESTACIÓNPARAMUJER,D8,M9,Y2014,107.9843198
CALZADODEESTACIÓNPARAMUJER,D8,M10,Y2014,107.9727048
CALZADODEESTACIÓNPARAMUJER,D8,M11,Y2014,108.7625224
CALZADODEESTACIÓNPARAMUJER,D8,M12,Y2014,108.3908435
CALZADODEESTACIÓNPARAMUJER,D8,M1,Y2015,104.8482795
CALZADODEESTACIÓNPARAMUJER,D8,M2,Y2015,105.1618836
CALZADODEESTACIÓNPARAMUJER,D8,M3,Y2015,105.9517011
CALZADODEESTACIÓNPARAMUJER,D8,M4,Y2015,105.6380971
CALZADODEESTACIÓNPARAMUJER,D8,M5,Y2015,105.7542467
CALZADODEESTACIÓNPARAMUJER,D8,M6,Y2015,105.1502686
CALZADODEESTACIÓNPARAMUJER,D8,M7,Y2015,100.6901224
CALZADODEESTACIÓNPARAMUJER,D8,M8,Y2015,101.166336
CALZADODEESTACIÓNPARAMUJER,D8,M9,Y2015,103.0363452
CALZADODEESTACIÓNPARAMUJER,D8,M10,Y2015,103.721628
CALZADODEESTACIÓNPARAMUJER,D8,M11,Y2015,103.9655423
CALZADODEESTACIÓNPARAMUJER,D8,M12,Y2015,102.8621207
CALZADODEESTACIÓNPARAMUJER,D8,M1,Y2016,102.8621207
CALZADODEESTACIÓNPARAMUJER,D8,M2,Y2016,104.3952959
CALZADODEESTACIÓNPARAMUJER,D8,M3,Y2016,105.2083434
CALZADODEESTACIÓNPARAMUJER,D8,M4,Y2016,105.7774766
CALZADODEESTACIÓNPARAMUJER,D8,M5,Y2016,106.0446208
CALZADODEESTACIÓNPARAMUJER,D8,M6,Y2016,104.4533708
CALZADODEESTACIÓNPARAMUJER,D8,M7,Y2016,104.4533708
CALZADODEESTACIÓNPARAMUJER,D8,M8,Y2016,104.4649857
CALZADODEESTACIÓNPARAMUJER,D8,M9,Y2016,104.4766007
CALZADODEESTACIÓNPARAMUJER,D8,M10,Y2016,104.8831244
CALZADODEESTACIÓNPARAMUJER,D8,M11,Y2016,104.4185259
CALZADODEESTACIÓNPARAMUJER,D8,M12,Y2016,103.8958525
CALZADODEESTACIÓNPARAMUJER,D8,M1,Y2017,103.8958525
CALZADODEESTACIÓNPARAMUJER,D8,M2,Y2017,104.5462905
CALZADODEESTACIÓNPARAMUJER,D8,M3,Y2017,104.6159803
CALZADODEESTACIÓNPARAMUJER,D8,M4,Y2017,104.2791463
CALZADODEESTACIÓNPARAMUJER,D8,M5,Y2017,103.8145477
CALZADODEESTACIÓNPARAMUJER,D8,M6,Y2017,101.0385714
CALZADODEESTACIÓNPARAMUJER,D8,M7,Y2017,100.1558341
CALZADODEESTACIÓNPARAMUJER,D8,M8,Y2017,100.5623578
CALZADODEESTACIÓNPARAMUJER,D8,M9,Y2017,100.7249673
CALZADODEESTACIÓNPARAMUJER,D8,M10,Y2017,101.3173305
CALZADODEESTACIÓNPARAMUJER,D8,M11,Y2017,101.5147849
CALZADODEESTACIÓNPARAMUJER,D8,M12,Y2017,101.0734163
CALZADODEESTACIÓNPARAMUJER,D8,M1,Y2018,101.0734163
CALZADODEESTACIÓNPARAMUJER,D8,M2,Y2018,99.12210231
CALZADODEESTACIÓNPARAMUJER,D8,M3,Y2018,101.7819291
CALZADODEESTACIÓNPARAMUJER,D8,M4,Y2018,102.2232977
CALZADODEESTACIÓNPARAMUJER,D8,M5,Y2018,101.5380148
CALZADODEESTACIÓNPARAMUJER,D8,M6,Y2018,99.93514978
CALZADODEESTACIÓNPARAMUJER,D8,M7,Y2018,99.93514978
CALZADODEESTACIÓNPARAMUJER,D8,M8,Y2018,99.88868993
CALZADODEESTACIÓNPARAMUJER,D8,M9,Y2018,99.77254029
CALZADODEESTACIÓNPARAMUJER,D8,M10,Y2018,99.20340706
CALZADODEESTACIÓNPARAMUJER,D8,M11,Y2018,97.55408218
CALZADODEESTACIÓNPARAMUJER,D8,M12,Y2018,97.97222088
CALZADODEESTACIÓNPARAMUJER,D8,M1,Y2019,0
CALZADODEESTACIÓNPARAMUJER,D8,M2,Y2019,0
CALZADODEESTACIÓNPARAMUJER,D8,M3,Y2019,0
CALZADODEESTACIÓNPARAMUJER,D8,M4,Y2019,0
CALZADODEESTACIÓNPARAMUJER,D8,M5,Y2019,0
CALZADODEESTACIÓNPARAMUJER,D8,M6,Y2019,0
ZAPATILLAINFANTIL,D8,M1,Y2014,156.8265519
ZAPATILLAINFANTIL,D8,M2,Y2014,153.1880907
ZAPATILLAINFANTIL,D8,M3,Y2014,159.5420863
ZAPATILLAINFANTIL,D8,M4,Y2014,166.1090651
ZAPATILLAINFANTIL,D8,M5,Y2014,161.7961574
ZAPATILLAINFANTIL,D8,M6,Y2014,155.779385
ZAPATILLAINFANTIL,D8,M7,Y2014,143.9588233
ZAPATILLAINFANTIL,D8,M8,Y2014,149.1236633
ZAPATILLAINFANTIL,D8,M9,Y2014,151.785952
ZAPATILLAINFANTIL,D8,M10,Y2014,147.0648267
ZAPATILLAINFANTIL,D8,M11,Y2014,143.710343
ZAPATILLAINFANTIL,D8,M12,Y2014,141.6870036
ZAPATILLAINFANTIL,D8,M1,Y2015,134.4455784
ZAPATILLAINFANTIL,D8,M2,Y2015,134.3390868
ZAPATILLAINFANTIL,D8,M3,Y2015,135.6169854
ZAPATILLAINFANTIL,D8,M4,Y2015,135.2797622
ZAPATILLAINFANTIL,D8,M5,Y2015,134.9425389
ZAPATILLAINFANTIL,D8,M6,Y2015,133.2209256
ZAPATILLAINFANTIL,D8,M7,Y2015,127.2041532
ZAPATILLAINFANTIL,D8,M8,Y2015,129.51147
ZAPATILLAINFANTIL,D8,M9,Y2015,130.3634024
ZAPATILLAINFANTIL,D8,M10,Y2015,129.7422017
ZAPATILLAINFANTIL,D8,M11,Y2015,128.7660292
ZAPATILLAINFANTIL,D8,M12,Y2015,128.3578116
ZAPATILLAINFANTIL,D8,M1,Y2016,125.0565736
ZAPATILLAINFANTIL,D8,M2,Y2016,125.8730088
ZAPATILLAINFANTIL,D8,M3,Y2016,126.3167236
ZAPATILLAINFANTIL,D8,M4,Y2016,125.7665173
ZAPATILLAINFANTIL,D8,M5,Y2016,124.4531215
ZAPATILLAINFANTIL,D8,M6,Y2016,122.8912455
ZAPATILLAINFANTIL,D8,M7,Y2016,120.8324089
ZAPATILLAINFANTIL,D8,M8,Y2016,119.483516
ZAPATILLAINFANTIL,D8,M9,Y2016,118.5250921
ZAPATILLAINFANTIL,D8,M10,Y2016,117.051959
ZAPATILLAINFANTIL,D8,M11,Y2016,114.9398766
ZAPATILLAINFANTIL,D8,M12,Y2016,114.14119
ZAPATILLAINFANTIL,D8,M1,Y2017,113.6442295
ZAPATILLAINFANTIL,D8,M2,Y2017,114.0524471
ZAPATILLAINFANTIL,D8,M3,Y2017,114.4606647
ZAPATILLAINFANTIL,D8,M4,Y2017,114.2476816
ZAPATILLAINFANTIL,D8,M5,Y2017,111.2659183
ZAPATILLAINFANTIL,D8,M6,Y2017,108.3374007
ZAPATILLAINFANTIL,D8,M7,Y2017,111.1416781
ZAPATILLAINFANTIL,D8,M8,Y2017,112.8277943
ZAPATILLAINFANTIL,D8,M9,Y2017,110.6624662
ZAPATILLAINFANTIL,D8,M10,Y2017,107.4677197
ZAPATILLAINFANTIL,D8,M11,Y2017,103.5097839
ZAPATILLAINFANTIL,D8,M12,Y2017,103.332298
ZAPATILLAINFANTIL,D8,M1,Y2018,106.8642676
ZAPATILLAINFANTIL,D8,M2,Y2018,103.6517726
ZAPATILLAINFANTIL,D8,M3,Y2018,105.675112
ZAPATILLAINFANTIL,D8,M4,Y2018,104.4504592
ZAPATILLAINFANTIL,D8,M5,Y2018,103.2613036
ZAPATILLAINFANTIL,D8,M6,Y2018,101.5929361
ZAPATILLAINFANTIL,D8,M7,Y2018,98.59342415
ZAPATILLAINFANTIL,D8,M8,Y2018,97.77698895
ZAPATILLAINFANTIL,D8,M9,Y2018,96.8718108
ZAPATILLAINFANTIL,D8,M10,Y2018,95.73590096
ZAPATILLAINFANTIL,D8,M11,Y2018,93.4463327
ZAPATILLAINFANTIL,D8,M12,Y2018,92.07969117
ZAPATILLAINFANTIL,D8,M1,Y2019,0
ZAPATILLAINFANTIL,D8,M2,Y2019,0
ZAPATILLAINFANTIL,D8,M3,Y2019,0
ZAPATILLAINFANTIL,D8,M4,Y2019,0
ZAPATILLAINFANTIL,D8,M5,Y2019,0
ZAPATILLAINFANTIL,D8,M6,Y2019,0
ZAPATOINFANTIL,D8,M1,Y2014,178.880829
ZAPATOINFANTIL,D8,M2,Y2014,172.6839378
ZAPATOINFANTIL,D8,M3,Y2014,177.5751295
ZAPATOINFANTIL,D8,M4,Y2014,177.5129534
ZAPATOINFANTIL,D8,M5,Y2014,176.2694301
ZAPATOINFANTIL,D8,M6,Y2014,172.0414508
ZAPATOINFANTIL,D8,M7,Y2014,158.3005181
ZAPATOINFANTIL,D8,M8,Y2014,161.6373057
ZAPATOINFANTIL,D8,M9,Y2014,162.7357513
ZAPATOINFANTIL,D8,M10,Y2014,160.4974093
ZAPATOINFANTIL,D8,M11,Y2014,161.4300518
ZAPATOINFANTIL,D8,M12,Y2014,159.8756477
ZAPATOINFANTIL,D8,M1,Y2015,151.1709845
ZAPATOINFANTIL,D8,M2,Y2015,153.5129534
ZAPATOINFANTIL,D8,M3,Y2015,154.3005181
ZAPATOINFANTIL,D8,M4,Y2015,151.3989637
ZAPATOINFANTIL,D8,M5,Y2015,146.6528497
ZAPATOINFANTIL,D8,M6,Y2015,144.1036269
ZAPATOINFANTIL,D8,M7,Y2015,136.6632124
ZAPATOINFANTIL,D8,M8,Y2015,139.5233161
ZAPATOINFANTIL,D8,M9,Y2015,141.5129534
ZAPATOINFANTIL,D8,M10,Y2015,141.7823834
ZAPATOINFANTIL,D8,M11,Y2015,136.4766839
ZAPATOINFANTIL,D8,M12,Y2015,137.0569948
ZAPATOINFANTIL,D8,M1,Y2016,131.2746114
ZAPATOINFANTIL,D8,M2,Y2016,129.1398964
ZAPATOINFANTIL,D8,M3,Y2016,131.3989637
ZAPATOINFANTIL,D8,M4,Y2016,132.1865285
ZAPATOINFANTIL,D8,M5,Y2016,129.0984456
ZAPATOINFANTIL,D8,M6,Y2016,114.4455959
ZAPATOINFANTIL,D8,M7,Y2016,116.1243523
ZAPATOINFANTIL,D8,M8,Y2016,117.6580311
ZAPATOINFANTIL,D8,M9,Y2016,117.5336788
ZAPATOINFANTIL,D8,M10,Y2016,117.3678756
ZAPATOINFANTIL,D8,M11,Y2016,114.9222798
ZAPATOINFANTIL,D8,M12,Y2016,112.2901554
ZAPATOINFANTIL,D8,M1,Y2017,112.3316062
ZAPATOINFANTIL,D8,M2,Y2017,112.4352332
ZAPATOINFANTIL,D8,M3,Y2017,112.0207254
ZAPATOINFANTIL,D8,M4,Y2017,111.9378238
ZAPATOINFANTIL,D8,M5,Y2017,111.9378238
ZAPATOINFANTIL,D8,M6,Y2017,111.8756477
ZAPATOINFANTIL,D8,M7,Y2017,115.2331606
ZAPATOINFANTIL,D8,M8,Y2017,115.626943
ZAPATOINFANTIL,D8,M9,Y2017,115.4611399
ZAPATOINFANTIL,D8,M10,Y2017,112.9326425
ZAPATOINFANTIL,D8,M11,Y2017,111.1088083
ZAPATOINFANTIL,D8,M12,Y2017,109.3264249
ZAPATOINFANTIL,D8,M1,Y2018,101.2849741
ZAPATOINFANTIL,D8,M2,Y2018,101.8860104
ZAPATOINFANTIL,D8,M3,Y2018,102.7150259
ZAPATOINFANTIL,D8,M4,Y2018,102.2176166
ZAPATOINFANTIL,D8,M5,Y2018,102.1761658
ZAPATOINFANTIL,D8,M6,Y2018,100.3937824
ZAPATOINFANTIL,D8,M7,Y2018,99.52331606
ZAPATOINFANTIL,D8,M8,Y2018,99.00518135
ZAPATOINFANTIL,D8,M9,Y2018,98.23834197
ZAPATOINFANTIL,D8,M10,Y2018,97.92746114
ZAPATOINFANTIL,D8,M11,Y2018,96.9119171
ZAPATOINFANTIL,D8,M12,Y2018,97.72020725
ZAPATOINFANTIL,D8,M1,Y2019,0
ZAPATOINFANTIL,D8,M2,Y2019,0
ZAPATOINFANTIL,D8,M3,Y2019,0
ZAPATOINFANTIL,D8,M4,Y2019,0
ZAPATOINFANTIL,D8,M5,Y2019,0
ZAPATOINFANTIL,D8,M6,Y2019,0
CALZADOESCOLAR,D8,M1,Y2014,105.8843346
CALZADOESCOLAR,D8,M2,Y2014,105.7832678
CALZADOESCOLAR,D8,M3,Y2014,105.8281864
CALZADOESCOLAR,D8,M4,Y2014,106.0078608
CALZADOESCOLAR,D8,M5,Y2014,106.4907355
